StargazeAddress,CosmosAddress,Balance,IsStaking
stars133xakkrfksq39wxy575unve2nyehg5npka2vsp,cosmos133xakkrfksq39wxy575unve2nyehg5npzpa3ms,0.001389,No
stars1c3mc3rdt0l52u4dnx946jad6kh7za66ju6v82g,cosmos1c3mc3rdt0l52u4dnx946jad6kh7za66jgxm6pe,0.078695,Yes
stars1jxwwr87czcy4k89996ere8455h22m6plmw64fg,cosmos1jxwwr87czcy4k89996ere8455h22m6pl0jdgze,0,No
stars1xkmvztqd6frs655xjzl02lyt4ntd00a4d3hegz,cosmos1xkmvztqd6frs655xjzl02lyt4ntd00a4edqyrn,0.007318,No
stars1e8238v24qccht9mqc2w0r4luq462yxtt033hhl,cosmos1e8238v24qccht9mqc2w0r4luq462yxttmdx2uw,2.042698,Yes
stars188zumy54u8fpwqlk3yd8ektv95jgy99ej6qcnu,cosmos188zumy54u8fpwqlk3yd8ektv95jgy99exxh9cd,0,Yes
stars1lxyxl92kmefsya9ffa9n26sjfc3pvk5xahpwge,cosmos1lxyxl92kmefsya9ffa9n26sjfc3pvk5xftknrg,0.088809,Yes
stars1c6vxwveatlnrskprrwzhe2x5cu2g60pr4c8vrq,cosmos1c6vxwveatlnrskprrwzhe2x5cu2g60prpys3g3,3.417816,Yes
stars1p3c3xddsw8qweygp7uk48k2z2ae6mfpaua0fvd,cosmos1p3c3xddsw8qweygp7uk48k2z2ae6mfpagpc58u,2.263644,No
stars1mf2lnyaswn4txe9cfhqggeqsnw3l7n73wg0mfl,cosmos1mf2lnyaswn4txe9cfhqggeqsnw3l7n7365cxzw,0,No
stars1s5dtu5pywamqc9kuxu37u9p0xrj4psmj0n2r9t,cosmos1s5dtu5pywamqc9kuxu37u9p0xrj4psmjm0a7w6,0.095456,Yes
stars150kgpzgsvvpgqrfvrmhfqqu9pr4xrrt4zpzd5u,cosmos150kgpzgsvvpgqrfvrmhfqqu9pr4xrrt4ka4sld,0,No
stars1c89k3tqd5lw0u06a4t82dkhxm48g5kyl525rlm,cosmos1c89k3tqd5lw0u06a4t82dkhxm48g5kylqkr752,0.007295,No
stars13wsx8rujp6e7zunkrqypy490ccznfwk0rgkgzz,cosmos13wsx8rujp6e7zunkrqypy490ccznfwk0h5p4fn,0,No
stars1znaj4lqyds2jsg9tpmwt59r0mxn85at4n5x6yy,cosmos1znaj4lqyds2jsg9tpmwt59r0mxn85at48g3804,0.525838,Yes
stars1uqzyn78rvwdcnryrftl4kpwh4net0y7u9w03cz,cosmos1uqzyn78rvwdcnryrftl4kpwh4net0y7u3jcvnn,0.004826,No
stars1vuxn7uft9804emt4fp9z2hfeuq4faz4cyrt7du,cosmos1vuxn7uft9804emt4fp9z2hfeuq4faz4cslurxd,0.26553,Yes
stars1ceyla7reukgd80hzwcyuxj9nkac59u7hc5vq7a,cosmos1ceyla7reukgd80hzwcyuxj9nkac59u7hvgma4v,0.158983,No
stars17k22my0ut4qumcpslteuv32956r4jmyp6pte6m,cosmos17k22my0ut4qumcpslteuv32956r4jmypwauy32,0.015547,Yes
stars13fynf48cucgee2v60mryl7mwkyv8v84cp8k0un,cosmos13fynf48cucgee2v60mryl7mwkyv8v84c4mpjhz,0.040468,Yes
stars1nt3dtd5ygxl8y4gclvdyhujpf3l5prapq0reqd,cosmos1nt3dtd5ygxl8y4gclvdyhujpf3l5prap5n5ytu,0.057941,No
stars14l84dwp5dnruxdfxewkx5qsxx6fjvffuf40rmp,cosmos14l84dwp5dnruxdfxewkx5qsxx6fjvffuafc7ss,0.013921,No
stars1ralltvn72rclqtd7szv7h8kckrw2s65t34lnzx,cosmos1ralltvn72rclqtd7szv7h8kckrw2s65t9fgwfh,0.029299,No
stars16pyvvv5tp92e2uwsgmnm0xl93jjky4t4xekxxj,cosmos16pyvvv5tp92e2uwsgmnm0xl93jjky4t4j9pmdr,0.012962,No
stars1ra8nts703udye3ve2hkqlgrsn07u9kwdlj6kdr,cosmos1ra8nts703udye3ve2hkqlgrsn07u9kwdtwdtxj,0.003697,Yes
stars15xg2lw7sm4wx85dw04zjjuu9qwlc9ekhzw2p8n,cosmos15xg2lw7sm4wx85dw04zjjuu9qwlc9ekhkjauvz,0.052119,Yes
stars15zwt62jmhz2naj3dy0f6wlq7pw2pmnsde3a48d,cosmos15zwt62jmhz2naj3dy0f6wlq7pw2pmnsddd2gvu,0,No
stars193jdgzwhr599ndart76l84q8xhj2j7s5hfldu6hr8t0v65l3wz6szusr9k,cosmos193jdgzwhr599ndart76l84q8xhj2j7s5hfldu6hr8t0v65l3wz6s5m5y2w,0,No
stars1s55nlarz5wprhzagcpau7w0paak6eg7mlvtzzj,cosmos1s55nlarz5wprhzagcpau7w0paak6eg7mtsulfr,0.007776,No
stars1dv4vg6g0v9fzveglufx03a2fkd3k0purg2mhm6,cosmos1dv4vg6g0v9fzveglufx03a2fkd3k0purukv2st,0.186657,Yes
stars1thh4vkp62q8zf2m6lvwqjtntvdevfyjvwswljv,cosmos1thh4vkp62q8zf2m6lvwqjtntvdevfyjv6vezea,0.237352,No
stars1kehjmzt00kse63x0lx6mkcrjpgcpq93zl3ntjc,cosmos1kehjmzt00kse63x0lx6mkcrjpgcpq93ztdykef,0,No
stars1lk2sutn9z6ytklg43cff6ldnw92tevf3lwscx7,cosmos1lk2sutn9z6ytklg43cff6ldnw92tevf3tj89d0,0.007127,No
stars1un3ttecl2223hlep88qke0els9eaw3vqc7dw2c,cosmos1un3ttecl2223hlep88qke0els9eaw3vqvz6npf,81.097875,Yes
stars10szv755g9pgul8cej9wxzrjgsulkr2fqf4t0th,cosmos10szv755g9pgul8cej9wxzrjgsulkr2fqafujqx,0.67705,Yes
stars1y4c5vcqe06n9lqdvu5x974gpajthynydhqmv3l,cosmos1y4c5vcqe06n9lqdvu5x974gpajthynydruv36w,0,No
stars1xq8nk7c8wv30gts6zz33rrmjnwt9s4m9h4h0u5,cosmos1xq8nk7c8wv30gts6zz33rrmjnwt9s4m9rfqjh9,0,No
stars19fl02t4w06kvklppx29920vggenha0gyph2d39,cosmos19fl02t4w06kvklppx29920vggenha0gy4tas65,0.104657,No
stars10uj2vmdkddfn4pwn6rnkrzv9tpygfecjw03445,cosmos10uj2vmdkddfn4pwn6rnkrzv9tpygfecj6nxg79,0,No
stars13leqgnjmn3kcr8wfdgnhu9fspcm5zah0rp6uel,cosmos13leqgnjmn3kcr8wfdgnhu9fspcm5zah0hadpjw,0.008889,No
stars1fkqg9qrry2khg02vl3qk0gs4xwwvn2t39t5cme,cosmos1fkqg9qrry2khg02vl3qk0gs4xwwvn2t33hr9sg,6.061064,Yes
stars1wjt0p3m62rrpugxug4szqgj4v5d3l8ll4xhac7,cosmos1wjt0p3m62rrpugxug4szqgj4v5d3l8llp6qqn0,0.085173,Yes
stars1k3vxwy90mqfe8kjs54se8yh6cafqptpcav37z4,cosmos1k3vxwy90mqfe8kjs54se8yh6cafqptpcfsxrfy,0.088996,Yes
stars167ucsyj55sxh3vfsa000qs27vddepl0y5qsrlc,cosmos167ucsyj55sxh3vfsa000qs27vddepl0yqu875f,0.165318,No
stars1mx7pgwa7dj57l0ks78dtvv83azk5xfqxhmykyg,cosmos1mx7pgwa7dj57l0ks78dtvv83azk5xfqxr8nt0e,0,Yes
stars1lmcj3526qu2sa3lx699qu705lz9hkgfx0w70pj,cosmos1lmcj3526qu2sa3lx699qu705lz9hkgfxmjfj2r,0.181928,No
stars1qcq9r45shqne2yqletfdcy4p6mp4qkgurfy5c5,cosmos1qcq9r45shqne2yqletfdcy4p6mp4qkguh4nfn9,0,No
stars17vy7fu6fh09favw8dpk5e9kq322uwg8xdgqdq2,cosmos17vy7fu6fh09favw8dpk5e9kq322uwg8xe5hstm,0,No
stars1fl067h986u5eyjat2zzq0svahplfy9waqfet7l,cosmos1fl067h986u5eyjat2zzq0svahplfy9wa54wk4w,8.816849,Yes
stars197azlmrp8wvz4446jfnxu605snegznl4f2wvt3,cosmos197azlmrp8wvz4446jfnxu605snegznl4ake3qq,0.099218,Yes
stars14xgcqyhfl77qmvel3kr2vh3dwakg7whevvpatn,cosmos14xgcqyhfl77qmvel3kr2vh3dwakg7whecskqqz,0.121382,No
stars1rc4t7yayrqgmlzxwazmkcru5wrdg4l59zsgunm,cosmos1rc4t7yayrqgmlzxwazmkcru5wrdg4l59kvlpc2,0.047394,No
stars1zj5enw949kdh7dqmek2epgv324aqvxrm3xlu5n,cosmos1zj5enw949kdh7dqmek2epgv324aqvxrm96gplz,0,No
stars15r23wxq2hxrj37lpngala8y4wrhat8368t09lw,cosmos15r23wxq2hxrj37lpngala8y4wrhat836nhcc5l,0,No
stars1xylfdmxqra5t3mv2lexyzey0vqc9j7z0cthzw5,cosmos1xylfdmxqra5t3mv2lexyzey0vqc9j7z0vhql99,1.079295,Yes
stars1fx7zyedcldn6cusy03yn8lpx2k5cxldgaz6l4n,cosmos1fx7zyedcldn6cusy03yn8lpx2k5cxldgf7dz7z,0,No
stars14trvm9aqra67uykhquxrykffr8zrnmq53sknc4,cosmos14trvm9aqra67uykhquxrykffr8zrnmq59vpwny,0.040472,Yes
stars1lf04v46k6r36c84gkarvx5x37lyw6y4dftu2a3,cosmos1lf04v46k6r36c84gkarvx5x37lyw6y4dahthkq,0,No
stars1d9w8gquzp4ze2u8ncdz2n644v6da2waxsu27ha,cosmos1d9w8gquzp4ze2u8ncdz2n644v6da2waxyqaruv,0.204197,Yes
stars1m53cs50lccdjc2cfxjgemu2pnxk9f3m84edvwt,cosmos1m53cs50lccdjc2cfxjgemu2pnxk9f3m8p96396,0.01,Yes
stars167cp09p08qua8ctzkljuhlrv30xxhewuyjvnuj,cosmos167cp09p08qua8ctzkljuhlrv30xxhewuswmwhr,0,Yes
stars125n4hrr20ts0pp0nqpu8yhpakvs8qyerk75geg,cosmos125n4hrr20ts0pp0nqpu8yhpakvs8qyerzzr4je,0.004307,No
stars1fsrxn09z3z7w45azkg6ppct0hkqjvw64ejh33v,cosmos1fsrxn09z3z7w45azkg6ppct0hkqjvw64dwqv6a,0.057364,Yes
stars1wqpqmhr27uzuftm6gufq4ewqdfh6r7wccqz35y,cosmos1wqpqmhr27uzuftm6gufq4ewqdfh6r7wcvu4vl4,0,No
stars1kjr2ahuv0v93rk2v5fu0vqax9k80szmvgfnyx6,cosmos1kjr2ahuv0v93rk2v5fu0vqax9k80szmvu4yedt,0.547671,Yes
stars17f9vynawgdz4p3wks44ac4tdl4qf8kalv7k4cp,cosmos17f9vynawgdz4p3wks44ac4tdl4qf8kalczpgns,0,No
stars19qypu6hpwpyqmd24xufq8zkua3fmrhaplvgsgg,cosmos19qypu6hpwpyqmd24xufq8zkua3fmrhaptsldre,0.002158,Yes
stars14985zstvjztuktjgkcyfv9hfyqr5q0gp0zgpty,cosmos14985zstvjztuktjgkcyfv9hfyqr5q0gpm7luq4,0.042672,Yes
stars1jtz6lgyng0vxw87ze2p6q5rc5zl7tnd9dc4qh2,cosmos1jtz6lgyng0vxw87ze2p6q5rc5zl7tnd9eyzaum,33.662343,Yes
stars1mnlq3q6c26ff9qcx0phn565nrh6n7yy9qmr60e,cosmos1mnlq3q6c26ff9qcx0phn565nrh6n7yy95858yg,3.531116,Yes
stars1nm2s7g4p5wf0q9y5vvvhj2cfwedvqea30hp63f,cosmos1nm2s7g4p5wf0q9y5vvvhj2cfwedvqea3mtk86c,0.151039,Yes
stars1gznwc6wsesmhq8ztxflxrq20aha5xk477jfstz,cosmos1gznwc6wsesmhq8ztxflxrq20aha5xk472w7dqn,0.083776,Yes
stars1ngwx6y0mkr6detc4p3kjea7akv9g4xe8nljfkt,cosmos1ngwx6y0mkr6detc4p3kjea7akv9g4xe88r95a6,0.038117,No
stars179l49cwfczsy6g3puzw0wlcl7fksxwl0lfceq5,cosmos179l49cwfczsy6g3puzw0wlcl7fksxwl0t40yt9,0.009423,Yes
stars1cxdhwfzpzxv7cyjpyac76pttg908hntlvhpuy5,cosmos1cxdhwfzpzxv7cyjpyac76pttg908hntlctkp09,0.150274,Yes
stars1rg4c6lnaufp3wnlqwewrecw5dhk84qx4cr5vp7,cosmos1rg4c6lnaufp3wnlqwewrecw5dhk84qx4vlr320,0,Yes
stars18uvj9fq0ugec8gglcf0tkeupr4mr5373est9vv,cosmos18uvj9fq0ugec8gglcf0tkeupr4mr5373dvuc8a,0,No
stars1cwhcqp38tdhx8c2ywltrsyhed9kp4t0wtvssu6,cosmos1cwhcqp38tdhx8c2ywltrsyhed9kp4t0wls8dht,0.109126,Yes
stars1lqvuuae3psh44fhtp4gvc90x2z62l5v2ezukhp,cosmos1lqvuuae3psh44fhtp4gvc90x2z62l5v2d7ttus,105.673112,No
stars1tcgzusz7j52tkvmfppa7vc2dc3magrhgstl63l,cosmos1tcgzusz7j52tkvmfppa7vc2dc3magrhgyhg86w,0.016494,Yes
stars1wsvq6j04h4kx73wcuj5kuqgtw3w7z2249gvdvl,cosmos1wsvq6j04h4kx73wcuj5kuqgtw3w7z22435ms8w,0.104216,No
stars182glgduwvz2fe53rh2wvm2a6k932ld69scgrhp,cosmos182glgduwvz2fe53rh2wvm2a6k932ld69yyl7us,0.01,Yes
stars1ptwcxrgvpuzaxsdh2vxn0z5l47ph74zf3uwltt,cosmos1ptwcxrgvpuzaxsdh2vxn0z5l47ph74zf9qezq6,2.071323,Yes
stars1v523gxwrc2axt2ghatjwmr6l7wsdxvhlfx9t7m,cosmos1v523gxwrc2axt2ghatjwmr6l7wsdxvhla6jk42,0,No
stars1svvq8j6av5634wvqptw7ln6ql5e94xu30d8f8l,cosmos1svvq8j6av5634wvqptw7ln6ql5e94xu3m3s5vw,0,No
stars1shghsu9s9u67qa4k8xl7t5e57asaj22uftae9u,cosmos1shghsu9s9u67qa4k8xl7t5e57asaj22uah2ywd,0.08211,Yes
stars18nf84jgwkqypaplz45xyf3yegpu4vvhzf4wjwu,cosmos18nf84jgwkqypaplz45xyf3yegpu4vvhzafe09d,0.043858,Yes
stars186s67rrjqctmzzwkysxf2jd87pzsrqvkzhap2q,cosmos186s67rrjqctmzzwkysxf2jd87pzsrqvkkt2up3,0.034895,No
stars1h5shnh6dnjtalh84cxl04taa2klvkz5f5adl7a,cosmos1h5shnh6dnjtalh84cxl04taa2klvkz5fqp6z4v,0,Yes
stars1e55egljfk6vlj8gnashxxszqmmjh35x67qv8rp,cosmos1e55egljfk6vlj8gnashxxszqmmjh35x62um6gs,0.401325,Yes
stars13weuj89hlcte0r9qmn55qzhpxw8atte2fg403u,cosmos13weuj89hlcte0r9qmn55qzhpxw8atte2a5zj6d,49.060664,Yes
stars186psvp8ykv6zgcemtjryqxemg366727ulerdyz,cosmos186psvp8ykv6zgcemtjryqxemg366727ut95s0n,0.021805,No
stars1m4nfl3nv6c0yfww952w4xasa4q3l509axx9pfd,cosmos1m4nfl3nv6c0yfww952w4xasa4q3l509aj6juzu,0.039438,No
stars1zf22zdpfmnqg2n48z8c382sxtv5epygks726m0,cosmos1zf22zdpfmnqg2n48z8c382sxtv5epygkyza8s7,15.088928,Yes
stars17l9zzteq0yjt4mfr7wdk6l94p4u32uan4cvp4t,cosmos17l9zzteq0yjt4mfr7wdk6l94p4u32uanpymu76,0.018288,Yes
stars1xy4q598thssjukz0j9y2eslqt0znwkqtdqsldw,cosmos1xy4q598thssjukz0j9y2eslqt0znwkqteu8zxl,0,No
stars17qlfd75yjdjg3w04yjvqlcacn73m6qghh9whkw,cosmos17qlfd75yjdjg3w04yjvqlcacn73m6qghree2al,0.073133,No
stars1lgvztmns67t584vjwaj3vzcpl8gzqy7qgw69ep,cosmos1lgvztmns67t584vjwaj3vzcpl8gzqy7qujdcjs,0.096967,No
stars1df0eyj4kpazcev84rwrd2qfdwxem5cjhgnn8cy,cosmos1df0eyj4kpazcev84rwrd2qfdwxem5cjhu0y6n4,0,No
stars183kkpe4gjnpmv029empnsf4qlr3mfgulxpn4vl,cosmos183kkpe4gjnpmv029empnsf4qlr3mfguljayg8w,1.937551,Yes
stars15jjt5z9sc68hpw4crjqeh7w3adlyx0vx3xl286,cosmos15jjt5z9sc68hpw4crjqeh7w3adlyx0vx96ghvt,8.980106,Yes
stars19e3lcuv452a99pthwapm56uqgj4jwc8757l3wq,cosmos19e3lcuv452a99pthwapm56uqgj4jwc87qzgv93,4.777285,Yes
stars1fd6hrwastmer296tzwvk76eztf54q93ualp89d,cosmos1fd6hrwastmer296tzwvk76eztf54q93ufrk6wu,0.03631,Yes
stars1hgjn0uvg8c0utd7y946tu37gvwpdwqnfakg4ue,cosmos1hgjn0uvg8c0utd7y946tu37gvwpdwqnff2lghg,0.126379,Yes
stars15zhnn9nqzdhzlatvy8p7jx2dkddzqrf9r68aat,cosmos15zhnn9nqzdhzlatvy8p7jx2dkddzqrf9hxsqk6,0,No
stars17zmwhq9qfz4zway0zlcf0r5xeslr6ykaeg00f3,cosmos17zmwhq9qfz4zway0zlcf0r5xeslr6ykad5cjzq,0.079736,Yes
stars1rrjrg75w7k0r3qv90qp0phemt9plajn5xmx205,cosmos1rrjrg75w7k0r3qv90qp0phemt9plajn5j83hy9,736.905595,Yes
stars1zdlrjpnk57c2etmm72xjwk3t8eq5m4jwl4guha,cosmos1zdlrjpnk57c2etmm72xjwk3t8eq5m4jwtflpuv,0.04621,No
stars1ugmyqw3ac3te7969r2ppt0my545k68jzm9rgpx,cosmos1ugmyqw3ac3te7969r2ppt0my545k68jz0e542h,2.322547,Yes
stars17u46n3h9e2vp9uja05ua74s7ex8ez2d9favxpw,cosmos17u46n3h9e2vp9uja05ua74s7ex8ez2d9apmm2l,0,No
stars1v5x6kkj77quk00zyt0se6f3re3023e4vm5kx70,cosmos1v5x6kkj77quk00zyt0se6f3re3023e4v0gpm47,0.014624,No
stars1mad56a8he6vuxqt2k496kstj4m9fahkd75cxgu,cosmos1mad56a8he6vuxqt2k496kstj4m9fahkd2g0mrd,0.007317,No
stars183ukg256ulmppr0h6sgpupz9wrrwhp7ce0n5am,cosmos183ukg256ulmppr0h6sgpupz9wrrwhp7cdnyfk2,0,No
stars1m8axu9z2qup28579lzjxedjdw7jn2ejkafvyck,cosmos1m8axu9z2qup28579lzjxedjdw7jn2ejkf4men8,0.080279,Yes
stars1w4gwdd5dxszkat9vk7qv6egmmj6jgrre0mfymj,cosmos1w4gwdd5dxszkat9vk7qv6egmmj6jgrrem87esr,1.753249,No
stars13fqcxwtutelj2a0g5u50d49pd9trexdgj2k65x,cosmos13fqcxwtutelj2a0g5u50d49pd9trexdgxkp8lh,0,No
stars1ak2d0zuy23zysnten9k54fxxw0m5hfmm4xrnjk,cosmos1ak2d0zuy23zysnten9k54fxxw0m5hfmmp65we8,0,Yes
stars1c3yt57kz5mstnc2n08n47phjumn57ds0znapj8,cosmos1c3yt57kz5mstnc2n08n47phjumn57ds0k02uek,0,Yes
stars17envmtde5ckrfnj0hyx6u5s3wf9emyh99x2jtt,cosmos17envmtde5ckrfnj0hyx6u5s3wf9emyh936a0q6,0,No
stars13ycz5wzyssm7c3c0x84qn6cu8deugwm422zzl2,cosmos13ycz5wzyssm7c3c0x84qn6cu8deugwm47k4l5m,0.024548,Yes
stars1hsj2ewpuqad8saj3h0cktdg2fc6fwdk3l4sxnw,cosmos1hsj2ewpuqad8saj3h0cktdg2fc6fwdk3tf8mcl,0,No
stars1v6umul8nun2xaml2y24zrhwc3gx2lv38azxkgy,cosmos1v6umul8nun2xaml2y24zrhwc3gx2lv38f73tr4,1000.700803,Yes
stars1jyq50j23um54sthftszn8egmcfulxqfhxr9lkd,cosmos1jyq50j23um54sthftszn8egmcfulxqfhjljzau,0.850271,Yes
stars1av546z9wmfwmm9dl9nk0qt3nyxszllryf79rpy,cosmos1av546z9wmfwmm9dl9nk0qt3nyxszllryazj724,0.127686,Yes
stars17er3w7ca3jxxm45r53vg5zcs86ulyks4pre80p,cosmos17er3w7ca3jxxm45r53vg5zcs86ulyks44lw6ys,0.013208,Yes
stars1qazahp8p0uxhxap8yh4adzzl02v8ef9scsewsw,cosmos1qazahp8p0uxhxap8yh4adzzl02v8ef9svvwnml,0.473616,No
stars1xv7luv9w7t80pt62gn6sngrq6n8rv2y44w3xe2,cosmos1xv7luv9w7t80pt62gn6sngrq6n8rv2y4pjxmjm,0,No
stars1prau4u7n54lt7ugtt0dj2zndngnza9jhp4lfrh,cosmos1prau4u7n54lt7ugtt0dj2zndngnza9jh4fg5gx,0,No
stars1hcxtgtj6wghvjulhkj6wwhulc6nyr4jpymxjjq,cosmos1hcxtgtj6wghvjulhkj6wwhulc6nyr4jps830e3,0.353,Yes
stars1uu56rvga0t4fyfujha0f2k73lwl4ddma0sekf5,cosmos1uu56rvga0t4fyfujha0f2k73lwl4ddmamvwtz9,0,No
stars1camtwf78nm7wqx74du50wvs4r8qhea6m4hl83g,cosmos1camtwf78nm7wqx74du50wvs4r8qhea6mptg66e,0,No
stars103n0x78hlqg0egzg2932ya9kcwaq9js4mnkync,cosmos103n0x78hlqg0egzg2932ya9kcwaq9js400pecf,0.183022,Yes
stars1r6klhz8a788rqj4mfy7pdcq4ec9psxd03e64zc,cosmos1r6klhz8a788rqj4mfy7pdcq4ec9psxd099dgff,0.047325,Yes
stars10726hk07gkln8cw75kt4gfgparlkv9vkcwqmu3,cosmos10726hk07gkln8cw75kt4gfgparlkv9vkvjhxhq,0,No
stars1u9le5r35mxeekmtntexe2lydl9p2gx5j5qw2ej,cosmos1u9le5r35mxeekmtntexe2lydl9p2gx5jquehjr,0.995008,No
stars185g37573q43rx4pnmld5w0ncfnrepvltdrd2xp,cosmos185g37573q43rx4pnmld5w0ncfnrepvltel6hds,0,No
stars12e8zvac5evxvj889faf67zvg0hejw844802ctq,cosmos12e8zvac5evxvj889faf67zvg0hejw844nna9q3,0.00781,No
stars1et884y5xc2swxq8r77cp3vek5ps4gkz60l9akw,cosmos1et884y5xc2swxq8r77cp3vek5ps4gkz6mrjqal,0,No
stars1v2l76nu29e6098jdqtrk4qaemusc8zlmwx4hp4,cosmos1v2l76nu29e6098jdqtrk4qaemusc8zlm66z22y,0.062691,No
stars1djm2faejwvztdpw3x228wlv0k42wlmhwkcsx4p,cosmos1djm2faejwvztdpw3x228wlv0k42wlmhwzy8m7s,0.009033,No
stars19uvp3vck46nzk46lufhcc2mkunx33xlye77ftp,cosmos19uvp3vck46nzk46lufhcc2mkunx33xlydzf5qs,1.750816,No
stars1sdj5ye5jh5f4ac2pneynefvl02xqsq3dkdc9k5,cosmos1sdj5ye5jh5f4ac2pneynefvl02xqsq3dz30ca9,0.286315,No
stars19pnlpv79e4l8z07tm5jdxa4hrdnug2vq9k7t8y,cosmos19pnlpv79e4l8z07tm5jdxa4hrdnug2vq32fkv4,0.108032,Yes
stars1nllnffudccy2f6wrfv4djaadsvqsr2lavszfd4,cosmos1nllnffudccy2f6wrfv4djaadsvqsr2lacv45xy,0.451004,Yes
stars16l0lcydppa6ayd9zev0qvym72nhdp46n8s27nw,cosmos16l0lcydppa6ayd9zev0qvym72nhdp46nnvarcl,0,No
stars1nf3f77wnp425q8j2xq48u8at8ltv62k6rd7qdx,cosmos1nf3f77wnp425q8j2xq48u8at8ltv62k6h3faxh,1.853436,Yes
stars1s43g8xes662vgs43gmca9za3qrfv5ztr5mmp99,cosmos1s43g8xes662vgs43gmca9za3qrfv5ztrq8vuw5,3.950069,Yes
stars1z3p5gkh62r0nhfu69w2l9064chkw52yeakh37r,cosmos1z3p5gkh62r0nhfu69w2l9064chkw52yef2qv4j,0.02984,Yes
stars1cxrnshvurr06eg86mtrkhlum5frf8uf923xu6frmyg5degjxz47qz8tpnh,cosmos1cxrnshvurr06eg86mtrkhlum5frf8uf923xu6frmyg5degjxz47q5q0xu0,0,No
stars19qt8m0uqw3l4unfqm7r382fa44fhk9x70mjrmw,cosmos19qt8m0uqw3l4unfqm7r382fa44fhk9x7m897sl,0.07472,No
stars1unkh20cj6n4x20ywfgyl7pc76cjymtthh46evg,cosmos1unkh20cj6n4x20ywfgyl7pc76cjymtthrfdy8e,64.105245,Yes
stars1xvf22aa76e65g9v92mcmy6p73l7zn7jed4vx78,cosmos1xvf22aa76e65g9v92mcmy6p73l7zn7jeefmm4k,0,No
stars1dzxc4hh80gnt6srt2vlalaqlljarkcluz0grtl,cosmos1dzxc4hh80gnt6srt2vlalaqlljarkcluknl7qw,0.003394,No
stars17au5s34lfdp7tmnlz4p0u4xdm4j6j8nkkvxutl,cosmos17au5s34lfdp7tmnlz4p0u4xdm4j6j8nkzs3pqw,2.459953,No
stars1ygtst6aakjjfc4qdthvjmr07xk6f6jwdx54d4z,cosmos1ygtst6aakjjfc4qdthvjmr07xk6f6jwdjgzs7n,0,No
stars1rd209vlswqhs3dfxa4y6dqwtcw04g7qwms0dpd,cosmos1rd209vlswqhs3dfxa4y6dqwtcw04g7qw0vcs2u,0,No
stars1lq7qnhm0mf4u8fdeefufmxg3h0s4vr49jxcwkw,cosmos1lq7qnhm0mf4u8fdeefufmxg3h0s4vr49x60nal,0,No
stars1yng27xvqv0z7uszrzvcfkggdpnxgartq7u7k3q,cosmos1yng27xvqv0z7uszrzvcfkggdpnxgartq2qft63,2.507471,Yes
stars18n53m6904yfxytgkgz09s6erfxly7at54vz5c6,cosmos18n53m6904yfxytgkgz09s6erfxly7at5ps4fnt,0.15828,No
stars1t4y7q3alxj7svgn982v3700668rr0pgc0xxz22,cosmos1t4y7q3alxj7svgn982v3700668rr0pgcm63lpm,1.025312,Yes
stars19s7amwfh3n6eneqtlxuzgfg986tupju02w03xr,cosmos19s7amwfh3n6eneqtlxuzgfg986tupju07jcvdj,0,No
stars1xxcggtdwg8lggjtkagw9rf4y6lhmc6d3h4ffva,cosmos1xxcggtdwg8lggjtkagw9rf4y6lhmc6d3rf758v,30.800274,Yes
stars138d94aypvlvv4r09x75lvpg4em4pux83yyul90,cosmos138d94aypvlvv4r09x75lvpg4em4pux83sctzw7,0.114256,No
stars1l5e7530u7ueh3pksxzmzqyjcal9ks3kn444pjc,cosmos1l5e7530u7ueh3pksxzmzqyjcal9ks3knpfzuef,2.81693,Yes
stars1r0xvxdeywvlsvcv2mpzsnjujvp0j2nvnv7k06n,cosmos1r0xvxdeywvlsvcv2mpzsnjujvp0j2nvnczpj3z,0.004387,No
stars1vxk2869ggxnr364l5lhm2dfdazqfzx0z654nzw,cosmos1vxk2869ggxnr364l5lhm2dfdazqfzx0zwgzwfl,0.006351,Yes
stars15ttxygzxlcyrs3zu8cx2g4364mckjs97v3cdev,cosmos15ttxygzxlcyrs3zu8cx2g4364mckjs97cd0sja,0.900404,Yes
stars10gs39flfrp60yqj86qqezw85e6gngju5pmaw7j,cosmos10gs39flfrp60yqj86qqezw85e6gngju5482n4r,0.025425,Yes
stars1m28w5aj2nxpeacyf96yuw7wng252nytgcrxhv4,cosmos1m28w5aj2nxpeacyf96yuw7wng252nytgvl328y,0.989251,No
stars19xa058q8h79x2ws22hjtawuer0kjzj88tsj8vl,cosmos19xa058q8h79x2ws22hjtawuer0kjzj88lv968w,0.005613,No
stars15nmtfz47pl86zeadp7r753mktr28wx8daqss7t,cosmos15nmtfz47pl86zeadp7r753mktr28wx8dfu8d46,0.970045,Yes
stars1v5nm6srgh3fwkkw4sa0umvvfvtnklgj0gyux6w,cosmos1v5nm6srgh3fwkkw4sa0umvvfvtnklgj0uctm3l,2.928532,Yes
stars1f7zw62cg954cduzgdy9dkaq94r5ky3gjhdcklm,cosmos1f7zw62cg954cduzgdy9dkaq94r5ky3gjr30t52,0,No
stars1jp9hyv8sj9ucswsmwraydg54cxqvapsmxdt7lf,cosmos1jp9hyv8sj9ucswsmwraydg54cxqvapsmj3ur5c,8.018517,Yes
